Method,Seed,Initial Set Size,Initial Test R2,Budget,Test R2
inversetypiclust,789,223,0.45913558785879127,10,0.46471532857910647
inversetypiclust,1,223,0.45913558785879127,10,0.4668802336058915
inversetypiclust,42,223,0.45913558785879127,10,0.4635734014024223
inversetypiclust,456,223,0.45913558785879127,10,0.4490446840622865
inversetypiclust,123,223,0.45913558785879127,10,0.47312174422689024
inversetypiclust,789,223,0.45913558785879127,20,0.4834427410239749
inversetypiclust,1,223,0.45913558785879127,20,0.4578086759557133
inversetypiclust,42,223,0.45913558785879127,20,0.46320506812619366
inversetypiclust,456,223,0.45913558785879127,20,0.4707765326728549
inversetypiclust,123,223,0.45913558785879127,20,0.46035463566284907
inversetypiclust,789,223,0.45913558785879127,30,0.4815285385183955
inversetypiclust,1,223,0.45913558785879127,30,0.481250015379462
inversetypiclust,42,223,0.45913558785879127,30,0.4779384412161771
inversetypiclust,456,223,0.45913558785879127,30,0.4651254494426722
inversetypiclust,123,223,0.45913558785879127,30,0.4618763709605118
inversetypiclust,789,223,0.45913558785879127,40,0.48114081550456866
inversetypiclust,1,223,0.45913558785879127,40,0.4861845683566367
inversetypiclust,42,223,0.45913558785879127,40,0.4426090940342493
inversetypiclust,456,223,0.45913558785879127,40,0.47835099790675206
inversetypiclust,123,223,0.45913558785879127,40,0.4564783211902903
inversetypiclust,789,223,0.45913558785879127,50,0.48261066244943107
inversetypiclust,1,223,0.45913558785879127,50,0.49776298752734016
inversetypiclust,42,223,0.45913558785879127,50,0.45974045225276206
inversetypiclust,456,223,0.45913558785879127,50,0.48308675639473886
inversetypiclust,123,223,0.45913558785879127,50,0.47827009130953757
inversetypiclust,789,223,0.45913558785879127,60,0.48658679437393704
inversetypiclust,1,223,0.45913558785879127,60,0.4777741452374331
inversetypiclust,42,223,0.45913558785879127,60,0.46281781438562253
inversetypiclust,456,223,0.45913558785879127,60,0.4805532560936465
inversetypiclust,123,223,0.45913558785879127,60,0.45945219718440855
inversetypiclust,789,223,0.45913558785879127,70,0.4984978055826037
inversetypiclust,1,223,0.45913558785879127,70,0.5023932827705628
inversetypiclust,42,223,0.45913558785879127,70,0.49309639744592315
inversetypiclust,456,223,0.45913558785879127,70,0.490335718636685
inversetypiclust,123,223,0.45913558785879127,70,0.456609859318309
inversetypiclust,789,223,0.45913558785879127,80,0.4735297398230449
inversetypiclust,1,223,0.45913558785879127,80,0.4651138753969062
inversetypiclust,42,223,0.45913558785879127,80,0.49113949491939113
inversetypiclust,456,223,0.45913558785879127,80,0.4908019839441675
inversetypiclust,123,223,0.45913558785879127,80,0.48101568295486685
inversetypiclust,789,223,0.45913558785879127,90,0.4874908293172663
inversetypiclust,1,223,0.45913558785879127,90,0.4815416424601373
inversetypiclust,42,223,0.45913558785879127,90,0.48967602157871026
inversetypiclust,456,223,0.45913558785879127,90,0.48784582985939096
inversetypiclust,123,223,0.45913558785879127,90,0.4839185388070347
inversetypiclust,789,223,0.45913558785879127,100,0.49782365156489705
inversetypiclust,1,223,0.45913558785879127,100,0.4959344826113258
inversetypiclust,42,223,0.45913558785879127,100,0.499782037186713
inversetypiclust,456,223,0.45913558785879127,100,0.4660476451420671
inversetypiclust,123,223,0.45913558785879127,100,0.48876716988510627
inversetypiclust,789,223,0.45913558785879127,110,0.500074967086032
inversetypiclust,1,223,0.45913558785879127,110,0.48767683772929327
inversetypiclust,42,223,0.45913558785879127,110,0.5052432841116299
inversetypiclust,456,223,0.45913558785879127,110,0.47275647815288635
inversetypiclust,123,223,0.45913558785879127,110,0.4842909213402843
inversetypiclust,789,223,0.45913558785879127,120,0.48629482211760666
inversetypiclust,1,223,0.45913558785879127,120,0.49906160626889784
inversetypiclust,42,223,0.45913558785879127,120,0.5075311761778096
inversetypiclust,456,223,0.45913558785879127,120,0.4678461330858782
inversetypiclust,123,223,0.45913558785879127,120,0.5005169765035888
inversetypiclust,789,223,0.45913558785879127,130,0.46070241915571675
inversetypiclust,1,223,0.45913558785879127,130,0.4990112425561818
inversetypiclust,42,223,0.45913558785879127,130,0.5104664870386968
inversetypiclust,456,223,0.45913558785879127,130,0.4873315979546047
inversetypiclust,123,223,0.45913558785879127,130,0.501343698594384
inversetypiclust,789,223,0.45913558785879127,140,0.4905757181737317
inversetypiclust,1,223,0.45913558785879127,140,0.5137638655746456
inversetypiclust,42,223,0.45913558785879127,140,0.49386633408305036
inversetypiclust,456,223,0.45913558785879127,140,0.4776964201611156
inversetypiclust,123,223,0.45913558785879127,140,0.5267719683153023
inversetypiclust,789,223,0.45913558785879127,150,0.49110830338071676
inversetypiclust,1,223,0.45913558785879127,150,0.5127534812220406
inversetypiclust,42,223,0.45913558785879127,150,0.4959378594347049
inversetypiclust,456,223,0.45913558785879127,150,0.4782962966989893
inversetypiclust,123,223,0.45913558785879127,150,0.5220385005189128
inversetypiclust,789,223,0.45913558785879127,160,0.5022619881480062
inversetypiclust,1,223,0.45913558785879127,160,0.5056010254951491
inversetypiclust,42,223,0.45913558785879127,160,0.4948575433636794
inversetypiclust,456,223,0.45913558785879127,160,0.4955284256155693
inversetypiclust,123,223,0.45913558785879127,160,0.5264009073614511
inversetypiclust,789,223,0.45913558785879127,170,0.4930512673201587
inversetypiclust,1,223,0.45913558785879127,170,0.50274014323365
inversetypiclust,42,223,0.45913558785879127,170,0.4986440878229983
inversetypiclust,456,223,0.45913558785879127,170,0.5005645435304757
inversetypiclust,123,223,0.45913558785879127,170,0.5295021017781734
inversetypiclust,789,223,0.45913558785879127,180,0.5123357931815054
inversetypiclust,1,223,0.45913558785879127,180,0.511948070784782
inversetypiclust,42,223,0.45913558785879127,180,0.5252113410375794
inversetypiclust,456,223,0.45913558785879127,180,0.5287837867420138
inversetypiclust,123,223,0.45913558785879127,180,0.5237481502209576
inversetypiclust,789,223,0.45913558785879127,200,0.5021687706279359
inversetypiclust,1,223,0.45913558785879127,200,0.4997548934286
inversetypiclust,42,223,0.45913558785879127,200,0.526842364575837
inversetypiclust,456,223,0.45913558785879127,200,0.5033577226580459
inversetypiclust,123,223,0.45913558785879127,200,0.5256556363098535
inversetypiclust,789,223,0.45913558785879127,1000,0.5773686918849257
inversetypiclust,1,223,0.45913558785879127,1000,0.5761542089043694
inversetypiclust,42,223,0.45913558785879127,1000,0.5750370218227941
inversetypiclust,456,223,0.45913558785879127,1000,0.5768059652863688
inversetypiclust,123,223,0.45913558785879127,1000,0.5702501480297154
random,789,223,0.45913558785879127,10,0.473824451725834
random,1,223,0.45913558785879127,10,0.4624254969562205
random,42,223,0.45913558785879127,10,0.46804444093256736
random,456,223,0.45913558785879127,10,0.46165886478345375
random,123,223,0.45913558785879127,10,0.4587028069401665
random,789,223,0.45913558785879127,20,0.4753679039194235
random,1,223,0.45913558785879127,20,0.45928423877946967
random,42,223,0.45913558785879127,20,0.4777246507608026
random,456,223,0.45913558785879127,20,0.4525117044617516
random,123,223,0.45913558785879127,20,0.46585654510878793
random,789,223,0.45913558785879127,30,0.48661076218593713
random,1,223,0.45913558785879127,30,0.4636945712303393
random,42,223,0.45913558785879127,30,0.4744730729297232
random,456,223,0.45913558785879127,30,0.4632356542735082
random,123,223,0.45913558785879127,30,0.4780040915848758
random,789,223,0.45913558785879127,40,0.48975765978072994
random,1,223,0.45913558785879127,40,0.4629914289552606
random,42,223,0.45913558785879127,40,0.4955934243316791
random,456,223,0.45913558785879127,40,0.4706821246178974
random,123,223,0.45913558785879127,40,0.4901766962514188
random,789,223,0.45913558785879127,50,0.49181488086487457
random,1,223,0.45913558785879127,50,0.4591905927919735
random,42,223,0.45913558785879127,50,0.5218376389697523
random,456,223,0.45913558785879127,50,0.4945192050046917
random,123,223,0.45913558785879127,50,0.4904242682884501
random,789,223,0.45913558785879127,60,0.49468622366374404
random,1,223,0.45913558785879127,60,0.45920008330034046
random,42,223,0.45913558785879127,60,0.5021411693277162
random,456,223,0.45913558785879127,60,0.5044387275030247
random,123,223,0.45913558785879127,60,0.49352918376105104
random,789,223,0.45913558785879127,70,0.5011183204826624
random,1,223,0.45913558785879127,70,0.4617813967867168
random,42,223,0.45913558785879127,70,0.5044891264357869
random,456,223,0.45913558785879127,70,0.5102985252052226
random,123,223,0.45913558785879127,70,0.495377195814657
random,789,223,0.45913558785879127,80,0.5119539249856733
random,1,223,0.45913558785879127,80,0.4646088805056392
random,42,223,0.45913558785879127,80,0.506567363000425
random,456,223,0.45913558785879127,80,0.4959056051783268
random,123,223,0.45913558785879127,80,0.49427732450645134
random,789,223,0.45913558785879127,90,0.5126010691981608
random,1,223,0.45913558785879127,90,0.4666774063077166
random,42,223,0.45913558785879127,90,0.5047425024472864
random,456,223,0.45913558785879127,90,0.5128163687034839
random,123,223,0.45913558785879127,90,0.5252428863229399
random,789,223,0.45913558785879127,100,0.5446388061745273
random,1,223,0.45913558785879127,100,0.47355385090902424
random,42,223,0.45913558785879127,100,0.5086920440093265
random,456,223,0.45913558785879127,100,0.5190621443797228
random,123,223,0.45913558785879127,100,0.504016349001754
random,789,223,0.45913558785879127,110,0.5445458178730842
random,1,223,0.45913558785879127,110,0.47213008299331893
random,42,223,0.45913558785879127,110,0.5085683158862322
random,456,223,0.45913558785879127,110,0.5052049147624538
random,123,223,0.45913558785879127,110,0.5079024613576841
random,789,223,0.45913558785879127,120,0.5476724200079847
random,1,223,0.45913558785879127,120,0.47355192086782405
random,42,223,0.45913558785879127,120,0.5225262085514752
random,456,223,0.45913558785879127,120,0.5235852914592287
random,123,223,0.45913558785879127,120,0.5039388043441162
random,789,223,0.45913558785879127,130,0.5537121642902831
random,1,223,0.45913558785879127,130,0.4834303485040653
random,42,223,0.45913558785879127,130,0.5140921209745699
random,456,223,0.45913558785879127,130,0.5230491020543173
random,123,223,0.45913558785879127,130,0.5073301751404617
random,789,223,0.45913558785879127,140,0.5596892826235744
random,1,223,0.45913558785879127,140,0.4833889358185195
random,42,223,0.45913558785879127,140,0.5396425723464167
random,456,223,0.45913558785879127,140,0.5316101829883559
random,123,223,0.45913558785879127,140,0.5116307673519491
random,789,223,0.45913558785879127,150,0.5374764116290026
random,1,223,0.45913558785879127,150,0.4887876030072429
random,42,223,0.45913558785879127,150,0.5217975387509364
random,456,223,0.45913558785879127,150,0.5182387468394025
random,123,223,0.45913558785879127,150,0.5094104012742879
random,789,223,0.45913558785879127,160,0.5691657932337197
random,1,223,0.45913558785879127,160,0.4903673261560454
random,42,223,0.45913558785879127,160,0.5462541801379996
random,456,223,0.45913558785879127,160,0.535560414898024
random,123,223,0.45913558785879127,160,0.5142429293533253
random,789,223,0.45913558785879127,170,0.5700818103967082
random,1,223,0.45913558785879127,170,0.49434416365924005
random,42,223,0.45913558785879127,170,0.5364648115008934
random,456,223,0.45913558785879127,170,0.538745676886982
random,123,223,0.45913558785879127,170,0.5373258306078611
random,789,223,0.45913558785879127,180,0.5652810685745403
random,1,223,0.45913558785879127,180,0.4982809232296864
random,42,223,0.45913558785879127,180,0.5369816119166244
random,456,223,0.45913558785879127,180,0.5372628494851248
random,123,223,0.45913558785879127,180,0.523010602629548
random,789,223,0.45913558785879127,190,0.5653192875439009
random,1,223,0.45913558785879127,190,0.5048981261303309
random,42,223,0.45913558785879127,190,0.5247180777320317
random,456,223,0.45913558785879127,190,0.537044108169376
random,123,223,0.45913558785879127,190,0.5422745355315337
random,789,223,0.45913558785879127,200,0.5672392665258474
random,1,223,0.45913558785879127,200,0.5105167870481999
random,42,223,0.45913558785879127,200,0.5386183864732383
random,456,223,0.45913558785879127,200,0.5358932040787794
random,123,223,0.45913558785879127,200,0.5444681047551516
random,789,223,0.45913558785879127,1000,0.6105016237823471
random,1,223,0.45913558785879127,1000,0.6005698242649362
random,42,223,0.45913558785879127,1000,0.5965359125434684
random,456,223,0.45913558785879127,1000,0.6098709897472612
random,123,223,0.45913558785879127,1000,0.6063356962123396
representative_nlcd,789,223,0.45913558785879127,10,0.45558984773188227
representative_nlcd,1,223,0.45913558785879127,10,0.45893902238879947
representative_nlcd,42,223,0.45913558785879127,10,0.4557984507405124
representative_nlcd,456,223,0.45913558785879127,10,0.47243548760855014
representative_nlcd,123,223,0.45913558785879127,10,0.4494974120936226
representative_nlcd,789,223,0.45913558785879127,20,0.4554401624705541
representative_nlcd,1,223,0.45913558785879127,20,0.4670657655108408
representative_nlcd,42,223,0.45913558785879127,20,0.4598567850954651
representative_nlcd,456,223,0.45913558785879127,20,0.473256112285674
representative_nlcd,123,223,0.45913558785879127,20,0.4681175485930462
representative_nlcd,789,223,0.45913558785879127,30,0.45306349784047895
representative_nlcd,1,223,0.45913558785879127,30,0.46127526933924845
representative_nlcd,42,223,0.45913558785879127,30,0.46362337910787654
representative_nlcd,456,223,0.45913558785879127,30,0.4771915232242133
representative_nlcd,123,223,0.45913558785879127,30,0.4708976789113726
representative_nlcd,789,223,0.45913558785879127,40,0.47472162075451774
representative_nlcd,1,223,0.45913558785879127,40,0.46618644837216905
representative_nlcd,42,223,0.45913558785879127,40,0.477866375390563
representative_nlcd,456,223,0.45913558785879127,40,0.5092314948397445
representative_nlcd,123,223,0.45913558785879127,40,0.4619639174104322
representative_nlcd,789,223,0.45913558785879127,50,0.4913401852253376
representative_nlcd,1,223,0.45913558785879127,50,0.466906558425049
representative_nlcd,42,223,0.45913558785879127,50,0.48776457311750254
representative_nlcd,456,223,0.45913558785879127,50,0.5129797246370175
representative_nlcd,123,223,0.45913558785879127,50,0.4674975764129342
representative_nlcd,789,223,0.45913558785879127,60,0.47846314580296634
representative_nlcd,1,223,0.45913558785879127,60,0.4733592006299474
representative_nlcd,42,223,0.45913558785879127,60,0.4932905994706094
representative_nlcd,456,223,0.45913558785879127,60,0.48783819226039804
representative_nlcd,123,223,0.45913558785879127,60,0.4794057212291143
representative_nlcd,789,223,0.45913558785879127,70,0.4836102428660013
representative_nlcd,1,223,0.45913558785879127,70,0.4852156722494162
representative_nlcd,42,223,0.45913558785879127,70,0.5101482450239101
representative_nlcd,456,223,0.45913558785879127,70,0.5241660917179728
representative_nlcd,123,223,0.45913558785879127,70,0.5077629822689257
representative_nlcd,789,223,0.45913558785879127,80,0.49895829505868783
representative_nlcd,1,223,0.45913558785879127,80,0.4899586132754784
representative_nlcd,42,223,0.45913558785879127,80,0.5037004437153154
representative_nlcd,456,223,0.45913558785879127,80,0.5317952187401647
representative_nlcd,123,223,0.45913558785879127,80,0.48690773205798554
representative_nlcd,789,223,0.45913558785879127,90,0.500014882795912
representative_nlcd,1,223,0.45913558785879127,90,0.4856398515524023
representative_nlcd,42,223,0.45913558785879127,90,0.5145252852641403
representative_nlcd,456,223,0.45913558785879127,90,0.530529687993158
representative_nlcd,123,223,0.45913558785879127,90,0.48902971526095795
representative_nlcd,789,223,0.45913558785879127,100,0.49540032053896876
representative_nlcd,1,223,0.45913558785879127,100,0.4881794580819784
representative_nlcd,42,223,0.45913558785879127,100,0.516581450346927
representative_nlcd,456,223,0.45913558785879127,100,0.5368968710446402
representative_nlcd,123,223,0.45913558785879127,100,0.4864225824528503
representative_state,789,223,0.45913558785879127,10,0.4618852908737492
representative_state,1,223,0.45913558785879127,10,0.46844986255405285
representative_state,42,223,0.45913558785879127,10,0.4602847745519424
representative_state,456,223,0.45913558785879127,10,0.4777969025911104
representative_state,123,223,0.45913558785879127,10,0.47097588787516376
representative_state,789,223,0.45913558785879127,20,0.46437686455020155
representative_state,1,223,0.45913558785879127,20,0.4629105580484947
representative_state,42,223,0.45913558785879127,20,0.4652565624220909
representative_state,456,223,0.45913558785879127,20,0.491870644251179
representative_state,123,223,0.45913558785879127,20,0.4743833832543488
representative_state,789,223,0.45913558785879127,30,0.46260154149400545
representative_state,1,223,0.45913558785879127,30,0.4865412085315042
representative_state,42,223,0.45913558785879127,30,0.46394598641152895
representative_state,456,223,0.45913558785879127,30,0.49920977414650236
representative_state,123,223,0.45913558785879127,30,0.48021870305722736
representative_state,789,223,0.45913558785879127,40,0.4713982853099383
representative_state,1,223,0.45913558785879127,40,0.4986285063541266
representative_state,42,223,0.45913558785879127,40,0.4722653383487667
representative_state,456,223,0.45913558785879127,40,0.5055466168385548
representative_state,123,223,0.45913558785879127,40,0.4816630165972281
representative_state,789,223,0.45913558785879127,50,0.48246381813640504
representative_state,1,223,0.45913558785879127,50,0.504507076119448
representative_state,42,223,0.45913558785879127,50,0.477198559626833
representative_state,456,223,0.45913558785879127,50,0.5303785903463545
representative_state,123,223,0.45913558785879127,50,0.46428930650570455
representative_state,789,223,0.45913558785879127,60,0.48905588375407594
representative_state,1,223,0.45913558785879127,60,0.5045900568033721
representative_state,42,223,0.45913558785879127,60,0.47594254528615154
representative_state,456,223,0.45913558785879127,60,0.5345759956961362
representative_state,123,223,0.45913558785879127,60,0.47289288076634495
representative_state,789,223,0.45913558785879127,70,0.4899258762804568
representative_state,1,223,0.45913558785879127,70,0.5074687973309547
representative_state,42,223,0.45913558785879127,70,0.4868772299028804
representative_state,456,223,0.45913558785879127,70,0.5356075577492625
representative_state,123,223,0.45913558785879127,70,0.5036291139313044
representative_state,789,223,0.45913558785879127,80,0.502824903202838
representative_state,1,223,0.45913558785879127,80,0.5129158938513985
representative_state,42,223,0.45913558785879127,80,0.4978012510212767
representative_state,456,223,0.45913558785879127,80,0.5099903457368617
representative_state,123,223,0.45913558785879127,80,0.48419657162991214
representative_state,789,223,0.45913558785879127,90,0.5102581155262083
representative_state,1,223,0.45913558785879127,90,0.5114943694435707
representative_state,42,223,0.45913558785879127,90,0.5038225724054666
representative_state,456,223,0.45913558785879127,90,0.5096525744797051
representative_state,123,223,0.45913558785879127,90,0.5228283514138865
representative_state,789,223,0.45913558785879127,100,0.5116978000080639
representative_state,1,223,0.45913558785879127,100,0.5226731583647732
representative_state,42,223,0.45913558785879127,100,0.5079033256668612
representative_state,456,223,0.45913558785879127,100,0.5112249923624592
representative_state,123,223,0.45913558785879127,100,0.491770054805038
typiclust,789,223,0.45913558785879127,10,0.48748905506093776
typiclust,1,223,0.45913558785879127,10,0.47945564663041695
typiclust,42,223,0.45913558785879127,10,0.4487901065775257
typiclust,456,223,0.45913558785879127,10,0.47866276144607856
typiclust,123,223,0.45913558785879127,10,0.4733919239324682
typiclust,789,223,0.45913558785879127,20,0.4847784601358055
typiclust,1,223,0.45913558785879127,20,0.4817371347569853
typiclust,42,223,0.45913558785879127,20,0.48953147687646015
typiclust,456,223,0.45913558785879127,20,0.4787007399974271
typiclust,123,223,0.45913558785879127,20,0.48193416429431357
typiclust,789,223,0.45913558785879127,30,0.4907901871234642
typiclust,1,223,0.45913558785879127,30,0.472067403851371
typiclust,42,223,0.45913558785879127,30,0.5013166622884269
typiclust,456,223,0.45913558785879127,30,0.4858687375852745
typiclust,123,223,0.45913558785879127,30,0.47901880313050327
typiclust,789,223,0.45913558785879127,40,0.49010066295216725
typiclust,1,223,0.45913558785879127,40,0.4814067389644707
typiclust,42,223,0.45913558785879127,40,0.502773597029351
typiclust,456,223,0.45913558785879127,40,0.487819770682406
typiclust,123,223,0.45913558785879127,40,0.49798960024021277
typiclust,789,223,0.45913558785879127,50,0.4912939160231541
typiclust,1,223,0.45913558785879127,50,0.47718702896563503
typiclust,42,223,0.45913558785879127,50,0.5068967416759209
typiclust,456,223,0.45913558785879127,50,0.49877519545286775
typiclust,123,223,0.45913558785879127,50,0.47989185909916576
typiclust,789,223,0.45913558785879127,60,0.49158382532831
typiclust,1,223,0.45913558785879127,60,0.48116714564900376
typiclust,42,223,0.45913558785879127,60,0.5082670644516618
typiclust,456,223,0.45913558785879127,60,0.4901861316658218
typiclust,123,223,0.45913558785879127,60,0.477850091834635
typiclust,789,223,0.45913558785879127,70,0.4972457708565924
typiclust,1,223,0.45913558785879127,70,0.48258233044239596
typiclust,42,223,0.45913558785879127,70,0.5044450039996763
typiclust,456,223,0.45913558785879127,70,0.48526013984864724
typiclust,123,223,0.45913558785879127,70,0.4973279770117508
typiclust,789,223,0.45913558785879127,80,0.48857992577133347
typiclust,1,223,0.45913558785879127,80,0.49586475835410493
typiclust,42,223,0.45913558785879127,80,0.4994001880489426
typiclust,456,223,0.45913558785879127,80,0.49702074312433164
typiclust,123,223,0.45913558785879127,80,0.5019939214909444
typiclust,789,223,0.45913558785879127,90,0.5235555025572372
typiclust,1,223,0.45913558785879127,90,0.5185214482802087
typiclust,42,223,0.45913558785879127,90,0.5056396832946788
typiclust,456,223,0.45913558785879127,90,0.4985161769129586
typiclust,123,223,0.45913558785879127,90,0.5061281944922109
typiclust,789,223,0.45913558785879127,100,0.5023053076234916
typiclust,1,223,0.45913558785879127,100,0.5107530820576456
typiclust,42,223,0.45913558785879127,100,0.5027722114578477
typiclust,456,223,0.45913558785879127,100,0.4728712910691104
typiclust,123,223,0.45913558785879127,100,0.499637721894335
typiclust,789,223,0.45913558785879127,110,0.5189045941778492
typiclust,1,223,0.45913558785879127,110,0.5079047829427983
typiclust,42,223,0.45913558785879127,110,0.5095697888323051
typiclust,456,223,0.45913558785879127,110,0.49544088834483424
typiclust,123,223,0.45913558785879127,110,0.5042242477673515
typiclust,789,223,0.45913558785879127,120,0.5505602153548703
typiclust,1,223,0.45913558785879127,120,0.5144023613956274
typiclust,42,223,0.45913558785879127,120,0.5114112532712384
typiclust,456,223,0.45913558785879127,120,0.4952405656637101
typiclust,123,223,0.45913558785879127,120,0.518449531332522
typiclust,789,223,0.45913558785879127,130,0.5385177060833453
typiclust,1,223,0.45913558785879127,130,0.5203873395218266
typiclust,42,223,0.45913558785879127,130,0.5111522317351035
typiclust,456,223,0.45913558785879127,130,0.5097554856614342
typiclust,123,223,0.45913558785879127,130,0.5326039335859671
typiclust,789,223,0.45913558785879127,140,0.5000212865598669
typiclust,1,223,0.45913558785879127,140,0.5051525204819594
typiclust,42,223,0.45913558785879127,140,0.5207668284490619
typiclust,456,223,0.45913558785879127,140,0.5063614720557673
typiclust,123,223,0.45913558785879127,140,0.5117964684381814
typiclust,789,223,0.45913558785879127,150,0.5149698716323337
typiclust,1,223,0.45913558785879127,150,0.5031914504411241
typiclust,42,223,0.45913558785879127,150,0.5184600955944265
typiclust,456,223,0.45913558785879127,150,0.5001072461453666
typiclust,123,223,0.45913558785879127,150,0.5007389367358649
typiclust,789,223,0.45913558785879127,160,0.5344356386652713
typiclust,1,223,0.45913558785879127,160,0.49973258740161286
typiclust,42,223,0.45913558785879127,160,0.5531777386846043
typiclust,456,223,0.45913558785879127,160,0.507018588146367
typiclust,123,223,0.45913558785879127,160,0.5433091867832317
typiclust,789,223,0.45913558785879127,170,0.5001527799048984
typiclust,1,223,0.45913558785879127,170,0.51943560927918
typiclust,42,223,0.45913558785879127,170,0.5399838223226485
typiclust,456,223,0.45913558785879127,170,0.5287452783064823
typiclust,123,223,0.45913558785879127,170,0.514730827895531
typiclust,789,223,0.45913558785879127,180,0.5169603498837277
typiclust,1,223,0.45913558785879127,180,0.49553186197522614
typiclust,42,223,0.45913558785879127,180,0.5293327033274996
typiclust,456,223,0.45913558785879127,180,0.4882980162135946
typiclust,123,223,0.45913558785879127,180,0.5130695500464919
typiclust,1,223,0.45913558785879127,190,0.5303473756960775
typiclust,42,223,0.45913558785879127,190,0.45913558785879127
typiclust,789,223,0.45913558785879127,200,0.5429341677402311
typiclust,1,223,0.45913558785879127,200,0.5442016572553146
typiclust,42,223,0.45913558785879127,200,0.5285355754204931
typiclust,456,223,0.45913558785879127,200,0.556979430018851
typiclust,123,223,0.45913558785879127,200,0.5407018755163289
typiclust,789,223,0.45913558785879127,1000,0.610116561500557
typiclust,1,223,0.45913558785879127,1000,0.6091382434791539
typiclust,42,223,0.45913558785879127,1000,0.5863791845736888
typiclust,456,223,0.45913558785879127,1000,0.5840855753791183
typiclust,123,223,0.45913558785879127,1000,0.6007009514051344
